expiry,cleanExpiry,dow,tenor,vTenor,spot,fwd,strike,pcIndicator,volume,openInterest,bidPrice,offerPrice,midPrice,bidImpliedV,offerImpliedV,midImpliedV,criticalSpot
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,111.0,-1.0,1526.0,12967.0,0.01,0.02,0.015,0.5864621089858083,0.6352128214054703,0.6137731530347952,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,112.0,-1.0,71.0,33691.0,0.01,0.02,0.015,0.5530722539733453,0.5995620815143758,0.5791065216889745,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,113.0,-1.0,0.0,8963.0,0.01,0.02,0.015,0.5198116699345537,0.5640285754016559,0.5445711176980876,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,114.0,-1.0,28.0,18154.0,0.01,0.02,0.015,0.4866625325120206,0.5286246360054563,0.5101817878432274,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,115.0,-1.0,687.0,22449.0,0.01,0.02,0.015,0.4536050795766809,0.49318714188017015,0.47576202988334576,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,116.0,-1.0,1271.0,14454.0,0.02,0.03,0.025,0.457892012739607,0.48386276961287245,0.47172615832342507,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,117.0,-1.0,2438.0,17211.0,0.02,0.03,0.025,0.4226025869066859,0.446972576358571,0.43561466313997904,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,118.0,-1.0,3167.0,30042.0,0.03,0.04,0.035,0.4100614496258509,0.4282809054576999,0.419622710801066,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,119.0,-1.0,2122.0,27994.0,0.04,0.05,0.045,0.3899893332141526,0.4044453779632502,0.3974739103563926,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,120.0,-1.0,28762.0,92421.0,0.06,0.07,0.065,0.37681758352070027,0.3875444912993276,0.38229212035641563,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,121.0,-1.0,7703.0,52242.0,0.08,0.09,0.08499999999999999,0.3551111463628844,0.36360563410949726,0.35942287770739445,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,122.0,-1.0,15370.0,114081.0,0.11,0.12,0.11499999999999999,0.3343812117058569,0.3410153404705876,0.33776192205595007,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,123.0,-1.0,18883.0,81464.0,0.15,0.16,0.155,0.3116875174545089,0.3168232202287817,0.3142716977889903,-1.0
20110630,20110630,T,0.008219178082191782,0.008768084173608068,127.93888859378436,127.93895359111187,124.0,-1.0,23076.0,68492.0,0.21,0.22,0.215,0.2892777656225225,0.2933817071317582,0.29132808116908776,-1.0
