expiry,cleanExpiry,dow,tenor,vTenor,spot,fwd,strike,pcIndicator,volume,openInterest,bidPrice,offerPrice,midPrice,bidImpliedV,offerImpliedV,midImpliedV,criticalSpot
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,85.0,-1.0,5.0,22170.0,0.01,0.02,0.015,0.5983760482069348,0.6439233231221958,0.6240080089554167,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,88.0,-1.0,5.0,30071.0,0.01,0.02,0.015,0.5320256815818696,0.5733224486323687,0.555249669653495,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,89.0,-1.0,9.0,32549.0,0.01,0.02,0.015,0.5103083383440502,0.5501890296545399,0.5327267336497963,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,90.0,-1.0,1380.0,53876.0,0.01,0.03,0.02,0.4887777739145501,0.5535659554705367,0.5272424226287046,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,91.0,-1.0,711.0,28428.0,0.01,0.03,0.02,0.46744114822024196,0.5297889666724862,0.5044715298202475,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,92.0,-1.0,108.0,20261.0,0.02,0.03,0.025,0.4818347087351469,0.5062728541272026,0.4949682511358442,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,93.0,-1.0,1384.0,34029.0,0.02,0.04,0.03,0.45940365752675494,0.5014661699584438,0.48289855348504424,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,94.0,-1.0,34.0,32837.0,0.03,0.04,0.035,0.45969096968569356,0.47751984676278203,0.4690293725035482,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,95.0,-1.0,1025.0,126718.0,0.03,0.05,0.04,0.4365795593899882,0.46816284296937183,0.45369959201874427,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,96.0,-1.0,2153.0,34226.0,0.04,0.05,0.045,0.43003771863054935,0.4438904810163579,0.437240690086381,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,97.0,-1.0,570.0,50873.0,0.04,0.06,0.05,0.40647786815780806,0.43136198999895164,0.4197432675778528,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,98.0,-1.0,1690.0,50872.0,0.05,0.06,0.055,0.39567543208156986,0.40678448727463096,0.4014095048164401,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,99.0,-1.0,884.0,44310.0,0.05,0.07,0.060000000000000005,0.3717028455792431,0.3917639109309634,0.3822789342482579,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,100.0,-1.0,2586.0,207128.0,0.06,0.07,0.065,0.35787946222736106,0.3668874384810005,0.3624704821993522,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,101.0,-1.0,2872.0,38064.0,0.08,0.09,0.08499999999999999,0.3499183133470053,0.35721743226501207,0.35363608721357487,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,102.0,-1.0,4175.0,80329.0,0.09,0.1,0.095,0.3315224275824734,0.3380608535092077,0.3348432786703098,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,103.0,-1.0,1651.0,95537.0,0.1,0.11,0.10500000000000001,0.3119919730883766,0.31774538141079167,0.31489661289053245,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,104.0,-1.0,1895.0,64030.0,0.1,0.12,0.11,0.2858661543053971,0.29642072127813807,0.2912740602670822,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,105.0,-1.0,5896.0,188859.0,0.12,0.13,0.125,0.26950513242288665,0.2741077229363446,0.2718117666009031,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,106.0,-1.0,8848.0,61187.0,0.15,0.16,0.155,0.25476701642972194,0.2586149804084038,0.25669561354044096,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,107.0,-1.0,3013.0,132727.0,0.18,0.2,0.19,0.2367637278911373,0.24321563070496158,0.24010085690270272,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,108.0,-1.0,13500.0,134539.0,0.23,0.24,0.235,0.22157243910787192,0.22427607039444422,0.22289677987347448,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,109.0,-1.0,10804.0,102756.0,0.31,0.32,0.315,0.2088978861693831,0.2111011493788336,0.2099619801571687,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,110.0,-1.0,21001.0,214423.0,0.41,0.43,0.42,0.19388767156123657,0.19756163565627188,0.19573340005121342,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,111.0,-1.0,20586.0,110493.0,0.57,0.59,0.58,0.18173181452090956,0.18483667877946,0.18335587466921266,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,112.0,-1.0,54224.0,88762.0,0.81,0.83,0.8200000000000001,0.17147992342267154,0.17419275384729804,0.17283638898690104,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,113.0,-1.0,32330.0,30570.0,1.16,1.17,1.165,0.16324392034363938,0.16450756763318639,0.1638737760647092,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,114.0,1.0,28698.0,97818.0,0.9,0.92,0.91,0.15355081116793293,0.15612875864378198,0.15480753596210925,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,115.0,1.0,34205.0,137281.0,0.52,0.54,0.53,0.14794147850883935,0.1508824198865596,0.1494017118624485,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,116.0,1.0,6663.0,66355.0,0.28,0.3,0.29000000000000004,0.14523225004470872,0.1490082030971052,0.14713571427896688,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,117.0,1.0,14336.0,73469.0,0.14,0.16,0.15000000000000002,0.1438538056613576,0.14927104555995097,0.14665552761509096,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,118.0,1.0,3070.0,29454.0,0.08,0.09,0.08499999999999999,0.1497255989813203,0.15370077745371752,0.151728359309363,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,119.0,1.0,10460.0,57602.0,0.05,0.06,0.055,0.15821504557542165,0.16375285941857903,0.16104562502506142,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,120.0,1.0,1884.0,45318.0,0.03,0.05,0.04,0.16490297074400317,0.17970329529228343,0.17287192807726143,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,121.0,1.0,195.0,17407.0,0.02,0.04,0.03,0.1738872024326284,0.193289335032529,0.18463367390024005,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,122.0,1.0,107.0,6805.0,0.02,0.03,0.025,0.19229152727954174,0.2038915696051383,0.19847904128764152,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,123.0,1.0,203.0,8323.0,0.01,0.03,0.02,0.1925516398765457,0.22271793020467023,0.21028179746754738,-1.0
20100116,20100115,F,0.030136986301369864,0.030980564080081836,113.28150645206088,113.28361161758373,125.0,1.0,52.0,5259.0,0.01,0.02,0.015,0.22526292652049584,0.24534816685649258,0.23648888853574818,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,76.0,-1.0,0.0,57.0,0.01,0.04,0.025,NaN,0.4655778863051042,0.44089030517203176,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,77.0,-1.0,0.0,10.0,0.01,0.05,0.030000000000000002,NaN,0.46438143553795325,0.43666382882057453,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,78.0,-1.0,0.0,55.0,0.02,0.05,0.035,NaN,0.4504161347107065,0.4311324536611101,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,79.0,-1.0,100.0,1619.0,0.02,0.05,0.035,NaN,0.4366008282774924,0.4178191872198772,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,80.0,-1.0,139.0,721.0,0.02,0.06,0.04,NaN,0.4331538206215913,0.41126204155330065,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,81.0,-1.0,0.0,26.0,0.03,0.06,0.045,0.384484228863487,0.41934859705124555,0.40392076240937175,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,82.0,-1.0,0.0,137.0,0.04,0.07,0.05500000000000001,0.3849679336518741,0.41426875858930456,0.40099672293467553,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,83.0,-1.0,0.0,384.0,0.04,0.07,0.05500000000000001,0.372012362522556,0.4005065203305218,0.38759737061964605,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,84.0,-1.0,0.0,516.0,0.06,0.08,0.07,0.37873640278344894,0.3942710028305655,0.38684868017412516,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,85.0,-1.0,6.0,566.0,0.07,0.09,0.08,0.3733615487683508,0.3871756163964411,0.3805427490630785,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,86.0,-1.0,16.0,9426.0,0.08,0.1,0.09,0.3669503716715066,0.379374253988752,0.37337683498922736,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,87.0,-1.0,32.0,1162.0,0.1,0.11,0.10500000000000001,0.3655238338917788,0.37097990511975804,0.3683198911507643,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,88.0,-1.0,40.0,860.0,0.1,0.12,0.11,0.35178349743455645,0.36207790133243184,0.3570860606958407,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,89.0,-1.0,3517.0,13568.0,0.13,0.14,0.135,0.3527341161248561,0.3571261304879057,0.3549492290184971,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,90.0,-1.0,20.0,2552.0,0.13,0.15,0.14,0.3387431080156256,0.34707683529303235,0.3429936042559735,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,91.0,-1.0,127.0,1644.0,0.14,0.16,0.15000000000000002,0.3289688064496935,0.3367114076154692,0.3329104535737148,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,92.0,-1.0,61.0,6876.0,0.17,0.18,0.175,0.3260571439844826,0.3294762887593522,0.3278248151688931,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,93.0,-1.0,1.0,5350.0,0.18,0.2,0.19,0.3151358654884809,0.32144598199011604,0.31831215611863467,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,94.0,-1.0,68.0,1092.0,0.2,0.22,0.21000000000000002,0.30696817180025576,0.31273082979024125,0.3098855074907377,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,95.0,-1.0,83.0,7162.0,0.23,0.25,0.24,0.30079885882676466,0.3059686742760318,0.30342410552022075,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,96.0,-1.0,1088.0,9497.0,0.26,0.28,0.27,0.29355485238975687,0.2982386006479837,0.29588914167068714,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,97.0,-1.0,4075.0,6661.0,0.29,0.31,0.3,0.2853976992623917,0.2896727713428451,0.287543576154362,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,98.0,-1.0,1867.0,15015.0,0.33,0.35,0.33999999999999997,0.278419556008416,0.2822974959072412,0.2803642544585065,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,99.0,-1.0,697.0,4990.0,0.37,0.39,0.38,0.27043691498009453,0.27387231652612104,0.27216416565534374,-1.0
20100220,20100219,F,0.12602739726027398,0.12626041209995617,113.28150645206088,113.29042332548045,100.0,-1.0,9947.0,64579.0,0.42,0.45,0.435,0.2630440669354215,0.2678258405378653,0.26547324008630013,-1.0
